airport,airport_name,city,state,lat,long,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,841,149,15.05,0.63,112.73,0.3,20.28,27,1
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,999,165,69.41,4.88,44.41,0,46.3,2,4
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,31,6,2.33,0,3.67,0,0,0,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,3475,553,172.13,23.82,132.24,0,224.81,46,16
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,6,3,0.96,0,2.04,0,0,0,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,773,118,32.05,1.96,38.13,0,45.86,6,2
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,759,91,21.27,1.36,39.3,0,29.07,11,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,940,122,47.96,6.18,25.81,0,42.05,7,1
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,28,6,4.45,0.14,1.41,0,0,0,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1451,223,105.41,2.59,60.07,0,54.93,9,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,68,11,3.73,0.69,5.58,0,1,1,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1566,278,97.09,2.16,50.74,0.26,127.74,60,1
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1372,129,54.18,11.5,31.05,0,32.27,14,1
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,3147,301,96.37,13.9,84.93,1,104.8,26,2
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1713,341,130.89,7.57,99.03,0.14,103.37,17,1
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,97,20,5.99,0.42,9.15,0,4.44,0,1
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1753,427,146.14,4.76,108.86,0.16,167.07,57,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1688,222,84.17,11.21,42.06,0.92,83.64,11,1
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,12,3,3,0,0,0,0,0,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,888,156,26.62,1.26,58.12,0,69.99,6,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,866,183,46.92,1.99,80.7,0.11,53.28,24,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1186,188,64.03,6.64,36.04,0,81.29,18,1
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,31,6,3.46,0.61,1.92,0,0,0,1
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,4009,519,138.14,7.25,141.09,0,232.53,76,1
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1564,334,111.01,8.31,112.99,0.96,100.73,9,1
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,112,20,3.15,0,13.8,0.23,2.82,0,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1690,393,119.85,4.1,79.34,0.33,189.37,14,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1514,309,117.62,40.61,52.62,0,98.14,46,1
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,5,3,2,0,1,0,0,0,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,833,165,25.16,2,67.13,0,70.71,5,2
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,829,151,31.87,2.97,68.65,0.08,47.43,11,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1041,169,39.28,4.33,62.69,0,62.7,0,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,30,4,1.99,0.01,1,0,1,0,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,4007,595,149.08,8.74,170.92,0.53,265.73,18,2
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1523,269,87.91,7.99,99.94,0.18,72.99,1,1
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,114,22,5.74,1,12.28,0,2.98,0,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1761,506,170.05,2.98,130.34,1.22,201.41,35,2
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1513,239,69,6.55,67.04,0,96.41,4,2
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,710,151,29.82,0.26,55.39,0,65.53,5,2
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,782,166,30.61,2.53,95.04,0,37.83,27,1
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1007,148,40.95,4.02,44.28,0,58.75,0,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,31,9,4.93,0.6,2.56,0,0.92,0,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,3561,610,152.62,21.73,151.43,1.33,282.9,5,10
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1511,403,119.18,16,141.63,3.5,122.69,23,6
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,108,31,10.55,0,18.13,0.97,1.36,0,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1779,661,166.67,3.61,165.81,1.72,323.19,54,11
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1519,315,99.13,14.43,109.27,0.86,91.32,3,9
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,2,1,0.95,0,0.05,0,0,0,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,743,211,39.2,0.05,83.87,0,87.88,9,3
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,830,236,48.72,3.19,110.88,1.43,71.77,36,3
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,4,1,0.97,0,0.03,0,0,0,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1004,206,49.16,4.71,92.94,0,59.19,0,4
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,47,16,4.78,2.19,8.56,0,0.47,0,1
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,3692,932,231.62,56.4,198.35,0.23,445.4,27,22
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,5,3,2.2,0,0.09,0,0.71,0,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,808,213,46.73,4.93,68.09,0,93.25,8,6
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,930,189,17.3,1.63,135.27,0,34.8,31,3
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,5,2,0.69,0,1.31,0,0,0,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1551,461,140.42,27.85,151.01,1.36,140.37,27,7
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,112,26,6.19,0,19.37,0,0.44,0,2
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1885,716,230.6,3.41,134.76,3.12,344.11,51,21
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1566,276,88.15,14.19,92.87,0,80.79,4,12
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1053,224,60.03,12.48,74.69,0,76.8,5,12
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,62,20,4.01,2.64,13.35,0,0,0,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,3870,910,234.58,46.95,176.69,0,451.78,28,40
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1527,347,126.09,9.69,109.39,2,99.84,9,4
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,105,9,3.09,0,5.03,0,0.88,0,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1813,609,175.9,6.74,150.78,6.05,269.54,52,1
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1522,195,76.4,12.04,56.56,0,49.99,2,2
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,2,0,0,0,0,0,0,0,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,803,174,45.76,2.06,53.93,0,72.25,6,1
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,930,177,27.65,3.19,100.69,1,44.47,30,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,2,0,0,0,0,0,0,0,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1006,163,49.51,16.71,52.61,0,44.17,34,2
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,62,6,3,0,3,0,0,0,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,3359,770,246.51,31.36,147.33,0,344.81,45,15
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1333,176,61.22,5,75.17,1.15,33.46,227,2
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,92,11,2.89,0,8.11,0,0,10,2
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1546,326,99.34,0.27,92.58,0.37,133.44,284,2
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1312,137,46.82,2.8,68.8,1,17.57,116,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,797,128,26.12,0.57,59.32,0,41.99,94,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,841,140,28.22,5.14,67.09,1,38.55,132,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,823,91,25.9,1,33.63,0,30.46,87,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,60,5,1.13,0,3.88,0,0,6,2
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,2681,325,110.48,12.06,95.08,1,106.38,336,4
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1392,225,89.84,7.17,76.8,0,51.19,1,3
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,92,11,6.43,0,3.57,0,1,0,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1518,285,100.34,0.95,76.5,1.5,105.71,53,3
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1432,169,56.89,2.48,58.73,1,49.9,0,1
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,947,96,30.18,1.29,26.17,0,38.37,1,1
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,62,5,3.77,0,1.23,0,0,0,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,2872,368,127.7,2.6,78.92,2.03,156.75,15,1
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1030,222,60.39,2.13,70.82,0,88.66,10,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,883,131,25.2,2.49,69.42,1.47,32.41,3,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1329,186,80.38,1.04,45.18,0.19,59.21,3,4
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,89,11,3.94,1.15,3.39,0,2.52,0,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1594,266,95.09,0,79.95,2.26,88.7,10,7
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1357,118,53.74,0.68,43.39,0,20.19,0,2
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,1068,198,58.46,0.78,50.35,0,88.42,7,4
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,911,106,30.84,0.19,59.04,0,15.93,5,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,907,84,23.4,0,26.32,0,34.28,0,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,60,9,3.24,0,1.46,1,3.31,0,0
MCO,Orlando International (MCO),Orlando,FL ,28.43229,-81.30648,3288,319,128.17,2.13,35.66,4.18,148.86,13,12
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,192,23,8.75,2.91,2.38,0,8.96,4,2
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,25,9,4.32,0,0.53,0,4.14,1,0
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,120,29,11.42,2,6.85,0,8.73,3,1
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,6278,1063,226.51,79.54,244.29,2.07,510.6,196,52
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,30,4,3,0,0,0,1,1,0
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,86,10,3.57,0,5.37,0,1.06,1,0
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,183,10,5.29,0.09,1.06,0,3.55,0,1
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,5515,558,118.67,27.36,156.81,1,254.15,76,41
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,211,13,7.26,0.41,3.51,0,1.83,0,1
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,73,22,12.83,0,4.56,0,4.61,0,0
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,110,21,8.63,1.59,5.76,0,5.01,0,0
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,6907,1011,234.55,20.35,275.12,0,480.97,179,20
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,203,38,13.21,11.97,3.12,0,9.7,10,0
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,96,24,9.6,4,4.44,0,5.97,2,0
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,6838,963,255.1,12.18,199.1,0,496.62,48,16
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,235,20,6.28,3.08,3.66,0,6.98,0,0
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,10,2,0.78,0,0.88,0,0.35,0,0
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,97,9,3.73,0,1.88,0,3.39,0,0
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,7101,1163,326.61,16.7,218.44,2.96,598.29,13,8
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,242,36,8.44,2.74,12.71,0,12.1,0,0
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,6,1,0.72,0,0.28,0,0,0,0
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,77,16,5.08,3.86,3.95,0,3.11,1,0
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,7529,1543,356.63,61.13,314.1,2.87,808.28,86,14
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,81,19,7.79,2.54,3.16,0,5.51,0,0
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,257,50,16.21,2.75,21.63,0,9.42,0,0
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,7747,1702,366.27,95.47,400.3,2.1,837.86,85,34
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,240,17,5.9,0.13,4.83,0,6.15,0,1
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,94,17,8.92,0,4.83,0,3.24,1,0
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,7620,1597,421.89,59.67,306.21,3.71,805.52,177,12
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,206,18,6.84,2.05,6.27,0,2.85,1,0
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,130,18,6.08,1.8,6.3,0,3.82,0,0
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,6838,881,246.97,30.07,192.24,2.41,409.31,160,28
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,209,15,10.81,0.4,0.66,0,3.13,0,0
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,7091,904,264.33,3.96,191.26,0.2,444.25,45,13
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,5,1,1,0,0,0,0,0,0
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,221,43,16.14,0.24,14.31,0,12.31,1,0
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,195,20,8.91,0,6.15,0,4.94,0,1
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,183,33,10.94,0.99,9.96,0,11.11,1,0
MDW,Chicago Midway International (MDW),Chicago,IL ,41.785,-87.7515,6707,865,250.78,10.14,239.04,5.33,359.71,48,49
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,4498,814,249.09,20.54,328.28,4.76,211.32,38,12
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,829,146,64.61,17.97,27.35,0,36.07,7,3
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,155,32,14.99,0,7.67,0,9.34,4,0
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,4,2,0.4,0,1.6,0,0,0,0
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,457,102,39.03,4.27,24.49,0,34.21,2,0
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,130,14,5.09,0,4.44,0,4.47,2,1
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,4,1,0,0,1,0,0,0,0
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,410,57,16.76,4.71,13.27,0,22.26,5,0
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,4041,534,176.94,10.28,190.44,1.93,154.41,49,13
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,734,81,37.31,4.87,18.6,0,20.22,9,0
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,4645,788,254.62,4.5,259.73,2.25,266.89,68,5
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,889,117,57.89,3.85,15.57,0.67,39.02,10,0
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,155,29,7.69,0.19,10.89,0,10.23,2,0
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,3,1,0,0,0,0,1,0,0
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,497,90,29.16,2.2,27.73,0,30.91,7,1
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,4301,774,245.33,15.9,269.03,1,242.74,28,4
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,859,188,84.85,20.71,30.44,0,51.99,43,0
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,120,19,3.41,0,11.66,0,3.93,0,0
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,1,0,0,0,0,0,0,0,0
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,464,94,20.37,3.08,35.49,0,35.06,0,0
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,4371,894,265.31,11.59,335.21,3.19,278.7,23,7
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,905,188,66.9,3.41,55.17,0,62.53,2,4
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,66,11,3.47,0,2.66,0,4.88,0,0
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,444,89,27.97,2.07,31.73,0,27.24,0,0
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,4372,1127,286.68,49.89,435.49,0.23,354.7,106,36
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,870,206,62.05,4.83,98.06,0,41.05,1,12
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,64,10,3.96,0,4.58,0,1.46,0,1
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,362,108,24.29,1.94,37.41,0,44.37,0,6
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,66,12,4.22,0,1.73,0,6.05,0,0
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,4522,1215,336.27,49.37,395.69,2.08,431.58,91,14
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,909,168,63.37,9.37,48.88,0,46.38,2,6
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,8,3,1.73,0,0.78,0,0.49,1,0
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,342,87,25.4,3.79,25.43,0,32.37,5,1
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,4379,1017,300.16,29.98,415.9,1.59,269.37,34,8
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,854,118,51.22,2.56,32.76,0,31.46,3,4
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,62,9,4.59,0,2,0,2.41,0,0
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,6,2,0.67,0,1,0,0.33,1,0
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,332,68,24,4.22,15.35,0,24.43,17,1
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,3869,460,137.81,6.27,198.21,3.19,114.53,948,14
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,712,72,19.97,3.75,32.23,0,16.05,89,2
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,59,11,4.38,0,4.89,0,1.73,7,0
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,1,0,0,0,0,0,0,0,0
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,288,37,12.73,0.78,11.99,0,11.5,43,0
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,4166,603,211.27,7.81,231.79,2.14,149.99,60,16
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,714,102,43.61,4.37,26.99,1,26.03,0,4
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,321,49,13.53,2.06,16.31,0,17.09,1,1
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,290,36,13.43,0.49,11.73,0,10.36,1,0
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,4024,413,159.12,3.12,131.66,4.88,114.21,4,1
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,702,50,27.56,0.29,17.98,0,4.16,0,3
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,331,38,10.59,0,5.49,0,21.92,0,0
MIA,Miami International (MIA),Miami,FL,25.7933,-80.2906,394,47,12.47,0,12.92,0,21.61,0,0
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,750,152,64.31,1.86,47.78,0,38.04,8,1
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,57,14,2.3,0.52,6.92,0,4.27,0,0
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,4509,734,232.15,46.4,194.83,1,259.63,26,7
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,348,78,30.1,0,11.69,0,36.21,7,3
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,90,28,9.57,0,8.9,0,9.53,1,0
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,403,98,14.68,2.28,59.72,0,21.32,8,0
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,2455,451,87.23,25.38,111.73,0.91,225.75,38,2
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,288,64,19.3,2.54,15.14,0,27.03,0,0
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,732,147,39.73,6.74,33.49,0,67.04,13,0
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,289,24,11.68,0,3.81,0,8.51,9,0
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,80,14,3.74,0,2.88,0,7.38,0,0
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,364,66,20.66,0.27,32.79,0,12.28,3,0
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,2303,204,61.32,6.22,50.46,1.4,84.61,16,9
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,297,41,13.73,1.09,5.76,0,20.41,0,0
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,695,81,40.04,1.1,17.88,0.08,21.9,2,2
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,31,5,2.44,0,2.56,0,0,1,0
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,4217,318,119,26.6,65.77,0,106.63,11,5
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,658,71,24.5,0.24,16.34,0,29.93,0,1
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,813,155,56.48,3.33,53.55,0.45,41.19,5,1
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,52,7,4.79,0,0.36,0,1.85,0,0
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,5188,573,194.11,21.81,180.09,0,176.98,23,8
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,404,67,22.96,0,23.98,0,20.06,16,2
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,88,20,2.91,0,6.92,0,10.17,2,0
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,426,105,27.58,2,49.73,0,25.69,8,1
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,3092,450,107.25,18.1,120.89,2.45,201.31,24,4
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,324,47,13.36,0.98,8.34,0,24.32,0,1
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,826,181,44.55,5.06,54.44,0,76.95,7,1
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,749,126,44.13,2.4,39.57,0,39.9,0,1
MSP,Minneapolis-St Paul International (MSP),Minneapolis,MN ,44.87358,-93.22779,60,10,5.97,0,2.03,0,2,0,0
